date,prec_AGCD,prec_SILO,PET_morton,sf_mmd
1989-08-07,0.0,0.0,3.213714,1.06548
1989-08-08,0.0,0.0,1.24,1.045471
1989-08-09,0.0,0.0,2.327429,0.99934
1989-08-10,0.0,0.0,2.495048,0.966547
1989-08-11,3.9e-05,0.0,2.013524,0.960989
1989-08-12,0.0,0.0,3.568571,0.937645
1989-08-13,0.0,0.0,3.657333,0.913745
1989-08-14,0.0,0.0,3.428571,0.917636
1989-08-15,0.332081,0.0,3.051429,0.902629
1989-08-16,4.534732,8.781514,2.708952,0.911522
1989-08-17,0.255889,0.445499,3.966476,0.936533
1989-08-18,0.0,0.0,1.904571,0.909299
1989-08-19,0.0,0.0,2.246286,0.834821
1989-08-20,0.098584,0.0,3.5,0.805363
1989-08-21,0.197139,0.558783,4.259429,0.829819
1989-08-22,0.0,0.0,4.311429,0.825928
1989-08-23,0.0,0.0,3.130095,0.780908
1989-08-24,0.0,0.0,2.781905,0.765901
1989-08-25,0.047033,0.0,3.89619,0.739222
1989-08-26,0.00154,0.0,4.244762,0.735887
1989-08-27,0.036259,0.0,4.432381,0.767013
1989-08-28,0.508084,0.326422,3.508952,0.742557
1989-08-29,9.324844,9.046246,3.151048,0.778129
1989-08-30,4.153867,4.5727,3.613143,1.19943
1989-08-31,0.121045,0.052304,4.873714,1.148296
1989-09-01,0.000299,0.0,4.820191,0.835377
1989-09-02,0.0,0.0,4.20381,0.784798
1989-09-03,0.186356,0.0,4.376762,0.743669
1989-09-04,2.485337,1.901167,3.296,0.740334
1989-09-05,0.006842,0.061832,4.916,0.773126
1989-09-06,0.000164,0.0,4.289714,0.739778
1989-09-07,0.080153,0.0,3.388,0.680307
1989-09-08,0.153845,0.0,2.84,0.672525
1989-09-09,4.214485,3.763005,3.322095,0.670302
1989-09-10,0.34864,0.62905,4.944,0.708653
1989-09-11,0.0,0.0,4.682286,0.683642
1989-09-12,0.0,0.0,4.872953,0.653628
1989-09-13,0.002626,0.0,3.269905,0.62417
1989-09-14,0.0,0.0,3.782286,0.569701
1989-09-15,0.0,0.0,5.287048,0.563587
1989-09-16,0.0,0.0,5.437714,0.573036
1989-09-17,0.0,0.0,5.194667,0.551916
1989-09-18,0.0,0.0,4.209905,0.578594
1989-09-19,0.0,0.0,4.688,0.539132
1989-09-20,0.0,0.0,4.021714,0.504116
1989-09-21,0.0,0.0,4.707619,0.485219
1989-09-22,0.0,0.0,5.573334,0.468545
1989-09-23,0.0,0.0,5.533143,0.48633
1989-09-24,0.0,0.0,4.724952,0.504672
1989-09-25,0.167818,0.0,5.084381,0.511898
1989-09-26,0.0,0.0,5.461714,0.449091
1989-09-27,0.000843,0.0,4.262667,0.434085
1989-09-28,0.863824,1.134774,4.954857,0.466321
1989-09-29,0.019217,0.0,4.699238,0.443533
1989-09-30,0.402279,0.008559,4.556,0.45187
1989-10-01,0.818237,0.898992,5.078667,0.427415
1989-10-02,0.108452,0.013884,5.609714,0.445757
1989-10-03,0.015753,0.0,5.696572,0.439643
1989-10-04,0.0,0.0,5.758667,0.397401
1989-10-05,0.0,0.0,5.144762,0.376837
1989-10-06,0.0,0.0,5.851619,0.390732
1989-10-07,0.0,0.0,5.209524,0.336263
1989-10-08,0.00194,0.0,5.10381,0.356828
1989-10-09,0.0,0.0,4.596,0.322368
1989-10-10,0.000288,0.0,5.57581,0.291242
1989-10-11,0.0,0.0,4.502857,0.270678
1989-10-12,0.0,0.0,5.598286,0.267343
1989-10-13,0.188795,0.368188,4.724,0.265675
1989-10-14,6.904222,7.277856,5.157333,0.330149
1989-10-15,0.006088,0.0,5.426667,0.440754
1989-10-16,1.7e-05,0.0,5.447048,0.367944
1989-10-17,0.005236,0.0,6.116762,0.322923
1989-10-18,0.0,0.0,5.792572,0.319589
1989-10-19,0.0,0.0,6.178476,0.300691
1989-10-20,0.0,0.0,5.542667,0.287908
1989-10-21,0.0,0.0,6.070667,0.26901
1989-10-22,0.023934,0.076649,5.397714,0.26901
1989-10-23,0.030499,0.025296,4.967619,0.26901
1989-10-24,0.067744,0.110725,5.540952,0.22399
1989-10-25,0.0,0.0,5.116762,0.227325
1989-10-26,0.0,0.0,5.684953,0.212874
1989-10-27,6.733705,17.715775,4.443429,0.195644
1989-10-28,38.051036,47.237484,5.808953,0.254003
1989-10-29,5.226027,2.764154,2.242857,0.439087
1989-10-30,0.045911,0.0,3.956191,0.493556
1989-10-31,0.0,0.0,5.187048,0.380727
1989-11-01,0.0,0.0,5.768952,0.31681
1989-11-02,0.477215,0.042286,5.233524,0.242332
1989-11-03,0.22263,0.249294,5.108571,0.255115
1989-11-04,0.968638,0.0,5.124572,0.444089
1989-11-05,0.32458,0.0,4.630857,0.379616
1989-11-06,7.80026,7.473438,3.553714,0.410185
1989-11-07,0.0337,0.0,5.972,0.45187
1989-11-08,0.488761,0.455181,5.12381,0.364609
1989-11-09,1.669351,0.218438,4.428952,0.274012
1989-11-10,0.230711,0.0,5.356762,0.445201
1989-11-11,0.429258,0.0,5.184,0.487442
1989-11-12,3.60519,3.217062,6.673714,0.374058
1989-11-13,0.099038,0.0,6.774857,0.3446
1989-11-14,0.072623,0.0,6.603429,0.294577
1989-11-15,0.0,0.0,6.088762,0.260673
1989-11-16,0.0,0.0,5.409524,0.246778
1989-11-17,0.040262,0.0,5.407619,0.22399
1989-11-18,0.002816,0.0,4.635238,0.216764
1989-11-19,3.661183,5.098083,3.320952,0.201202
1989-11-20,7.3659,9.969094,5.076381,0.206204
1989-11-21,57.892346,51.622035,2.113333,0.371834
1989-11-22,76.419522,78.602024,1.988,1.711327
1989-11-23,76.771032,60.964343,2.746476,18.880736
1989-11-24,7.851916,1.980904,4.288381,6.841974
1989-11-25,10.207749,6.931025,4.068,2.322714
1989-11-26,6.007387,2.41039,5.408,1.773022
1989-11-27,1.367338,1.581092,4.367048,1.335046
1989-11-28,8.211525,10.653122,3.332952,1.13051
1989-11-29,26.272686,26.773474,4.336381,1.291694
1989-11-30,18.229596,14.979029,4.358476,2.49946
1989-12-01,4.063863,4.059925,5.534095,2.521693
1989-12-02,2.443118,1.948339,6.180381,1.832493
1989-12-03,0.277292,0.193672,6.597333,1.437871
1989-12-04,0.0,0.0,6.440952,1.248341
1989-12-05,0.215679,0.403392,5.785333,1.174418
1989-12-06,0.030033,0.0,6.932381,1.069371
1989-12-07,0.000234,0.0,6.146095,0.961545
1989-12-08,0.019323,0.025296,6.459429,0.870392
1989-12-09,0.109617,0.0,5.305905,0.820926
1989-12-10,0.322178,0.012743,6.414476,0.784243
1989-12-11,2.244276,2.338443,6.279048,0.754785
1989-12-12,0.009408,0.0,6.280381,0.728106
1989-12-13,0.001901,0.0,5.864381,0.6892
1989-12-14,5.811263,10.243579,5.507238,0.653072
1989-12-15,21.585837,21.759734,4.781714,0.683642
1989-12-16,55.168705,69.074629,2.1,1.300031
1989-12-17,55.630714,21.447742,3.016762,8.142561
1989-12-18,0.271269,0.0,5.701905,3.198109
1989-12-19,0.273473,0.602561,6.751238,1.944766
1989-12-20,0.0,0.0,6.529333,1.476777
1989-12-21,0.0,0.0,6.471048,1.25112
1989-12-22,0.004524,0.0,7.012571,1.122173
1989-12-23,0.0,0.0,6.630476,1.036579
1989-12-24,0.0,0.0,6.203429,0.957098
1989-12-25,0.000164,0.0,6.477905,0.894292
1989-12-26,0.0,0.0,6.490476,0.844825
1989-12-27,0.689684,0.016737,5.658476,0.80314
1989-12-28,3.733106,3.676351,5.594286,0.748115
1989-12-29,0.055249,0.0,6.286476,0.701427
1989-12-30,0.178525,0.0,5.685905,0.653628
1989-12-31,3.673817,6.34224,6.297714,0.776461
1990-01-01,0.0,0.0,5.510286,0.789801
1990-01-02,0.002122,0.0,6.138095,0.678084
1990-01-03,0.228956,0.0,4.969714,0.633063
1990-01-04,0.0,0.0,6.779048,0.6414
1990-01-05,0.000164,0.0,5.916762,0.601938
1990-01-06,1.932498,2.270804,6.194286,0.567478
1990-01-07,2.2904,1.881885,5.313334,0.580262
1990-01-08,0.621257,0.184694,6.659429,0.834265
1990-01-09,1.749853,2.106063,4.993333,0.711432
1990-01-10,3.58215,4.52222,5.006286,0.643624
1990-01-11,10.941566,10.228155,4.846476,0.638066
1990-01-12,33.692727,27.415601,5.566667,0.804807
1990-01-13,7.610908,1.900111,6.727429,1.113836
1990-01-14,0.000597,0.0,6.938667,0.895404
1990-01-15,0.000526,0.0,5.365333,0.700316
1990-01-16,19.732744,20.209262,5.06,0.68253
1990-01-17,17.072372,8.358976,4.762667,0.683642
1990-01-18,2.2508,0.719772,6.42381,0.661409
1990-01-19,0.042958,0.096296,6.016,0.655851
1990-01-20,0.157502,0.0,6.372381,0.655851
1990-01-21,3.370975,3.709317,4.637714,0.655851
1990-01-22,14.756097,14.048549,4.962286,1.148851
1990-01-23,2.123945,1.719605,6.471048,1.111057
1990-01-24,3.69729,4.565465,5.77181,0.849272
1990-01-25,2.055658,1.014999,6.686667,0.707541
1990-01-26,0.313493,0.099854,6.87981,0.645847
1990-01-27,0.0,0.0,6.497714,0.609164
1990-01-28,0.0,0.0,5.215048,0.558029
1990-01-29,0.013099,0.0,4.817714,0.500226
1990-01-30,0.00061,0.0,2.301524,0.456873
1990-01-31,0.717254,0.188884,4.161905,0.447424
1990-02-01,11.441298,11.922599,6.135619,0.668079
1990-02-02,1.010709,0.865874,4.169143,0.772015
1990-02-03,0.0,0.0,2.619238,0.599159
1990-02-04,0.000833,0.0,3.010857,0.553027
1990-02-05,0.0,0.0,4.853524,0.522458
1990-02-06,0.000327,0.0,4.644,0.485775
1990-02-07,0.0,0.0,5.496952,0.452426
1990-02-08,0.0,0.0,6.412952,0.425748
1990-02-09,0.0,0.0,6.340381,0.432417
1990-02-10,0.0,0.0,6.570667,0.444089
1990-02-11,0.0,0.0,5.830476,0.445201
1990-02-12,0.000404,0.0,4.986667,0.44131
1990-02-13,0.0001,0.0,6.021333,0.394622
1990-02-14,0.539596,0.292572,6.140762,0.383506
1990-02-15,0.00808,0.0,6.15581,0.437419
1990-02-16,0.0,0.0,6.199048,0.416299
1990-02-17,0.063426,0.0,5.867619,0.407406
1990-02-18,0.000433,0.0,5.319048,0.425192
1990-02-19,0.784712,2.541483,5.407048,0.432973
1990-02-20,3.157174,6.113847,4.659048,0.442422
1990-02-21,7.709581,6.883803,4.715048,0.49967
1990-02-22,8.226907,7.36246,5.575429,0.579706
1990-02-23,19.828977,12.017483,4.868,0.568034
1990-02-24,6.318227,3.207591,6.258667,0.831486
1990-02-25,4.814658,10.333841,5.82381,0.660298
1990-02-26,3.854124,1.222624,6.443429,0.615833
1990-02-27,3.059909,0.12892,5.592381,0.567478
1990-02-28,6.555266,9.349808,4.579048,0.531351
1990-03-01,4.219814,4.936568,2.450286,0.538576
1990-03-02,15.670694,14.454822,2.572381,0.719769
1990-03-03,27.055422,24.608325,2.665143,2.105394
1990-03-04,6.865489,6.183211,3.025714,1.789696
1990-03-05,2.1416,2.645071,5.456572,1.057143
1990-03-06,5.716365,5.479369,2.897714,0.794803
1990-03-07,11.523051,4.233841,4.943429,0.805363
1990-03-08,0.053108,0.0,5.218286,1.040469
1990-03-09,0.130817,0.115678,4.21181,0.732553
1990-03-10,0.0,0.0,6.368381,0.655851
1990-03-11,0.0,0.0,5.528,0.627505
1990-03-12,0.0,0.0,5.722286,0.600826
1990-03-13,0.339371,0.0,5.532381,0.556362
1990-03-14,13.449306,13.006422,4.728381,0.546913
1990-03-15,8.667418,7.885267,5.648762,0.740334
1990-03-16,0.0,0.0,5.846857,0.686421
1990-03-17,0.005342,0.0,4.188,0.591378
1990-03-18,3.682342,2.717478,1.309905,0.560253
1990-03-19,19.856003,25.245828,1.798286,0.559141
1990-03-20,80.749859,71.719596,2.327048,1.738006
1990-03-21,57.458981,40.637677,2.173714,35.355943
1990-03-22,87.485192,94.049468,2.349714,47.888261
1990-03-23,98.246021,115.25859,1.926857,30.646041
1990-03-24,229.356403,173.672177,3.86781,187.032672
1990-03-25,2.698568,1.044362,5.240381,34.613942
1990-03-26,0.036914,0.0,5.272,15.179623
1990-03-27,0.557874,0.835944,5.269524,11.366792
1990-03-28,5.298112,3.346186,5.235048,10.200711
1990-03-29,13.963586,18.303929,4.812762,7.950807
1990-03-30,42.520975,49.393297,2.961714,8.461593
1990-03-31,19.395506,23.988915,4.747429,16.307353
1990-04-01,43.218765,37.986388,3.420762,14.485421
1990-04-02,50.816667,36.864514,3.952381,28.927489
1990-04-03,3.297115,0.779952,4.287429,17.282793
1990-04-04,0.163527,0.0,5.317333,12.949172
1990-04-05,0.014122,0.0,4.870095,10.393576
1990-04-06,5.186032,3.358455,4.685714,8.484381
1990-04-07,1.231159,0.716091,5.288762,7.272168
1990-04-08,3.876988,7.927388,4.256,6.337302
1990-04-09,26.628116,24.37157,3.561714,6.571852
1990-04-10,22.184993,12.53749,3.771238,11.410145
1990-04-11,22.405672,21.589489,4.24019,17.620723
1990-04-12,6.631077,3.96568,4.391429,12.325002
1990-04-13,9.52242,9.146427,4.035429,10.74818
1990-04-14,14.070882,12.233128,4.760762,10.300756
1990-04-15,1.656466,0.934819,4.353524,10.177367
1990-04-16,4.35808,3.971947,4.328,8.289849
1990-04-17,51.358311,56.585676,1.814476,7.085973
1990-04-18,70.511847,59.458826,0.942476,28.701276
1990-04-19,33.680567,25.65749,1.764762,25.607103
1990-04-20,14.091218,16.155,3.160381,17.367276
1990-04-21,24.979892,21.145648,3.857333,18.502788
1990-04-22,0.001646,0.0,3.992381,14.27477
1990-04-23,0.000298,0.0,4.418857,11.525197
1990-04-24,0.000647,0.0,4.258667,9.467603
1990-04-25,0.0,0.0,4.527048,7.948584
1990-04-26,0.0,0.0,3.550857,6.907003
1990-04-27,0.0,0.0,3.448572,6.056064
1990-04-28,0.0,0.0,3.324952,5.405215
1990-04-29,0.0,0.0,4.481333,4.826065
1990-04-30,0.0,0.0,4.496,4.421438
1990-05-01,0.572528,1.04186,2.635429,4.158542
1990-05-02,10.384422,14.997288,1.825905,3.909541
1990-05-03,25.433318,22.209309,1.806095,4.308054
1990-05-04,14.430499,11.982455,2.575429,5.399101
1990-05-05,12.963482,8.564727,2.551048,4.717127
1990-05-06,4.122911,2.015925,3.023429,3.851181
1990-05-07,0.90274,0.564147,3.192381,3.509916
1990-05-08,0.868839,0.0,3.498286,3.374855
1990-05-09,1.368612,0.953641,2.989714,3.191439
1990-05-10,11.534715,18.174613,1.430286,3.051932
1990-05-11,28.541897,22.197478,2.681333,3.820612
1990-05-12,17.637528,19.40265,3.230095,4.76048
1990-05-13,7.400634,10.828722,2.273714,3.916766
1990-05-14,12.695299,18.669288,3.578476,3.688886
1990-05-15,5.211455,5.671769,3.546667,4.385867
1990-05-16,2.746224,2.532188,3.03181,3.449333
1990-05-17,5.345502,4.217096,3.199048,3.260359
1990-05-18,0.250722,0.0,4.128381,3.148642
1990-05-19,0.101922,0.041653,4.422095,2.948552
1990-05-20,0.137147,0.014645,3.815619,2.806821
1990-05-21,1.991897,2.086977,1.953333,2.702885
1990-05-22,2.317753,3.571364,1.417524,2.676763
1990-05-23,12.458843,5.458823,1.787429,2.822384
1990-05-24,3.811628,3.257314,2.292,2.911869
1990-05-25,1.307904,0.69387,0.787619,2.576717
1990-05-26,2.955,3.824885,1.06,2.39219
1990-05-27,7.71561,6.738045,2.234286,2.376071
1990-05-28,0.011189,0.0,2.035238,2.351616
1990-05-29,0.039572,0.0,3.017714,2.192655
1990-05-30,0.086652,0.0,3.18781,2.10984
1990-05-31,0.367364,0.110232,2.943619,2.058706
1990-06-01,0.24183,0.274661,2.690286,2.04759
1990-06-02,1.532409,1.625084,3.307619,1.988675
1990-06-03,3.951349,10.119767,1.627048,1.988119
1990-06-04,8.593774,15.394048,1.793714,2.111508
1990-06-05,11.111722,16.122043,0.792762,2.287698
1990-06-06,111.496486,111.483234,1.202095,14.628263
1990-06-07,17.012489,23.773069,2.294095,12.156037
1990-06-08,1.553436,2.051176,2.66381,5.449124
1990-06-09,0.037532,0.0,2.907238,4.110743
1990-06-10,1.226198,1.659611,2.319429,3.584394
1990-06-11,0.201791,0.0,2.446286,3.253134
1990-06-12,1.184846,0.500692,2.3,2.986347
1990-06-13,6.008782,9.425453,2.448952,2.99524
1990-06-14,0.610776,0.045846,2.433333,2.949108
1990-06-15,1.759345,3.522415,2.25981,2.706776
1990-06-16,0.087236,0.0,3.244381,2.576717
1990-06-17,0.0,0.0,3.03181,2.462777
1990-06-18,0.005469,0.0,1.964571,2.365511
1990-06-19,0.307236,1.088344,2.651429,2.201548
1990-06-20,0.167939,0.0,1.797905,2.113175
1990-06-21,0.33532,0.017507,1.793143,2.062597
1990-06-22,1.039401,0.846593,1.924191,2.135407
1990-06-23,0.10856,0.167539,2.944952,2.034251
1990-06-24,0.001516,0.0,2.926095,1.964219
1990-06-25,0.0,0.0,3.321143,1.90975
1990-06-26,0.0,0.0,1.708191,1.816375
1990-06-27,0.0,0.0,2.509143,1.756903
1990-06-28,0.0,0.0,2.29981,1.686872
1990-06-29,0.0,0.0,2.04,1.641296
1990-06-30,0.0,0.0,2.550286,1.635738
1990-07-01,0.000125,0.0,2.772952,1.612394
1990-07-02,0.000391,0.0,1.87981,1.58238
1990-07-03,0.004304,0.0,0.883429,1.527355
1990-07-04,0.015192,0.0,1.817333,1.437315
1990-07-05,0.006406,0.0,2.444762,1.398408
1990-07-06,0.0,0.0,3.058667,1.36506
1990-07-07,0.0,0.0,2.628952,1.34116
1990-07-08,0.626635,1.038393,1.572762,1.360058
1990-07-09,1.263756,1.037816,1.578667,1.342828
1990-07-10,10.028544,10.019211,1.281333,1.507902
1990-07-11,8.080895,11.526463,2.639048,1.617396
1990-07-12,0.576946,0.538606,2.232381,1.573487
1990-07-13,5.897307,7.881142,2.116952,1.460103
1990-07-14,2.43434,1.502626,2.425143,1.488449
1990-07-15,1.440063,1.442246,3.174667,1.359502
1990-07-16,0.612844,0.003614,3.834857,1.311147
1990-07-17,0.021696,0.0,3.728191,1.262792
1990-07-18,0.003603,0.0,3.315429,1.214992
1990-07-19,0.0,0.0,2.959429,1.185535
1990-07-20,0.025004,0.0,2.342095,1.176086
1990-07-21,0.313172,0.17407,2.434095,1.178865
1990-07-22,1.861756,1.735944,2.835429,1.229999
1990-07-23,1.133428,1.025842,3.880762,1.25501
1990-07-24,1.235962,1.336702,3.644,1.16886
1990-07-25,0.742697,0.415175,1.699048,1.138291
1990-07-26,6.336873,7.386193,2.785905,1.377288
1990-07-27,0.439284,0.275432,3.970667,1.468996
1990-07-28,1.554176,1.14187,2.923619,1.197762
1990-07-29,0.0,0.0,0.84419,1.126063
1990-07-30,0.000125,0.0,3.011429,1.09605
1990-07-31,0.025461,0.0,1.836571,1.0338
1990-08-01,0.000681,0.0,1.766095,1.012123
1990-08-02,0.0,0.0,1.532,0.99934
1990-08-03,0.0,0.0,2.044381,0.974328
1990-08-04,0.0,0.0,2.558476,0.970438
1990-08-05,0.0,0.0,2.704191,0.948761
1990-08-06,0.0,0.0,2.988,0.936533
1990-08-07,0.0,0.0,3.173714,0.905408
1990-08-08,0.0,0.0,4.119048,0.871504
1990-08-09,0.0,0.0,3.671048,0.889846
1990-08-10,0.000125,0.0,3.968381,0.883732
1990-08-11,0.0,0.0,3.920952,0.866502
1990-08-12,0.0,0.0,3.972762,0.830374
1990-08-13,0.000411,0.0,3.977143,0.824816
1990-08-14,0.0,0.0,3.579048,0.822593
1990-08-15,0.0,0.0,3.242667,0.788689
1990-08-16,0.0,0.0,0.537524,0.763122
1990-08-17,0.0,0.0,2.431238,0.735332
1990-08-18,0.0,0.0,3.088762,0.709765
1990-08-19,0.0,0.0,3.855048,0.730329
1990-08-20,0.001101,0.0,3.805143,0.729218
1990-08-21,0.000125,0.0,3.471429,0.724771
1990-08-22,0.0,0.0,3.617714,0.71032
1990-08-23,0.0,0.0,2.996571,0.683642
1990-08-24,0.0,0.0,2.373333,0.685309
1990-08-25,0.0,0.0,3.450476,0.668635
1990-08-26,0.002041,0.0,3.597714,0.673081
1990-08-27,0.0,0.0,3.175048,0.668635
1990-08-28,0.0,0.0,4.307619,0.657519
1990-08-29,0.017783,0.0,2.926667,0.670858
1990-08-30,1.13319,2.129272,4.218667,0.731997
1990-08-31,0.080121,0.0,4.427619,0.77924
1990-09-01,0.0,0.0,4.257333,0.711432
1990-09-02,0.040599,0.0,4.034667,0.711432
1990-09-03,0.061269,0.0,4.368952,0.74089
1990-09-04,0.0,0.0,2.149524,0.713099
1990-09-05,0.0,0.0,2.143429,0.661409
1990-09-06,0.0,0.0,4.620952,0.634175
1990-09-07,0.000911,0.0,4.869714,0.627505
1990-09-08,1.121747,1.593101,4.208572,0.630284
1990-09-09,0.484535,0.0,3.755619,0.656963
1990-09-10,1.920863,0.0,3.997143,0.635842
1990-09-11,3.4404,3.897872,3.483619,0.640845
1990-09-12,0.164754,0.036518,4.025333,0.665856
1990-09-13,1.428837,0.5247,3.266857,0.629728
1990-09-14,0.0,0.0,2.457524,0.612498
1990-09-15,0.0,0.0,2.315238,0.571925
1990-09-16,0.0,0.0,3.676571,0.570257
1990-09-17,0.004661,0.0,3.844952,0.574704
1990-09-18,3.915221,4.368529,3.743619,0.607496
1990-09-19,14.259593,11.761263,2.846476,0.664744
1990-09-20,6.3187,2.269095,3.942286,0.747559
1990-09-21,1.626423,0.069881,4.843048,0.665856
1990-09-22,2.200074,2.175162,4.144762,0.678639
1990-09-23,3.872625,0.104322,4.516572,0.649737
1990-09-24,0.455575,0.0,4.922095,0.673081
1990-09-25,0.32941,0.0,4.672,0.655295
1990-09-26,0.334007,0.43598,4.815619,0.603606
1990-09-27,0.153356,0.203574,5.690667,0.598047
1990-09-28,0.060309,0.148091,5.017524,0.581929
1990-09-29,2.712011,2.425243,3.8,0.574148
1990-09-30,6.899412,5.374222,3.863619,0.606385
1990-10-01,0.0,0.0,4.0,0.660854
1990-10-02,0.0,0.0,5.736762,0.577483
1990-10-03,0.000327,0.0,5.317714,0.555806
1990-10-04,0.0,0.0,5.252952,0.555806
1990-10-05,0.0,0.0,5.796,0.525793
1990-10-06,0.0,0.0,5.972,0.525793
1990-10-07,0.0,0.0,5.640381,0.556362
1990-10-08,0.0,0.0,5.746286,0.555806
1990-10-09,0.002085,0.0,5.538857,0.494668
1990-10-10,0.016287,0.0,5.205714,0.489665
1990-10-11,0.0,0.0,6.387048,0.45854
1990-10-12,0.012427,0.0,5.233143,0.489665
1990-10-13,0.35492,0.012743,6.041333,0.454094
1990-10-14,0.056587,0.0,5.038667,0.464098
1990-10-15,0.045673,0.025296,5.489714,0.470212
1990-10-16,0.007487,0.0,5.120953,0.525793
1990-10-17,0.000841,0.0,5.819048,0.519679
1990-10-18,0.0,0.0,5.932381,0.461319
1990-10-19,0.02699,0.0,5.837524,0.416855
1990-10-20,0.060552,0.041104,5.819048,0.43464
1990-10-21,0.397842,0.35463,5.605714,0.454649
1990-10-22,0.100874,0.012743,5.427619,0.525793
1990-10-23,0.162969,0.0,5.309524,
1990-10-24,0.0,0.0,5.085333,0.408518
1990-10-25,0.0,0.0,5.386286,0.392955
1990-10-26,0.0,0.0,5.597333,0.376837
1990-10-27,0.000164,0.0,5.738667,0.364053
1990-10-28,0.025515,0.0,5.657333,0.352937
1990-10-29,0.0,0.0,5.672762,0.343488
1990-10-30,2.557342,6.289828,5.633714,0.352937
1990-10-31,1.903862,1.664548,6.275048,0.385174
1990-11-01,0.00088,0.0,6.276,0.364053
1990-11-02,0.0,0.0,6.615429,0.346267
1990-11-03,0.0,0.0,6.642667,0.336263
1990-11-04,0.00035,0.0,6.061714,0.326814
1990-11-05,0.285761,0.0,5.768952,0.318477
1990-11-06,0.095618,0.068281,6.192381,0.309584
1990-11-07,0.0,0.0,5.978667,0.301803
1990-11-08,0.0,0.0,6.346286,0.294577
1990-11-09,0.0,0.0,5.538476,0.287352
1990-11-10,0.0,0.0,5.289714,0.28235
1990-11-11,0.004429,0.0,4.873524,0.276791
1990-11-12,0.00263,0.0,6.343048,0.271233
1990-11-13,0.495761,0.0,4.057905,0.266231
1990-11-14,0.00202,0.0,5.97981,0.260673
1990-11-15,0.063819,0.0,5.808572,0.255671
1990-11-16,0.0,0.0,6.472953,0.250113
1990-11-17,0.000841,0.0,5.548762,0.244555
1990-11-18,0.004758,0.0,5.412381,0.240108
1990-11-19,0.000407,0.0,5.567429,0.235662
1990-11-20,0.022556,0.0,5.179238,0.231215
1990-11-21,0.888144,0.345877,3.876762,0.226769
1990-11-22,0.069124,0.030241,5.667238,0.222878
1990-11-23,0.000686,0.0,5.708572,0.218432
1990-11-24,0.004794,0.0,5.603619,0.213985
1990-11-25,0.000757,0.0,6.225524,0.209539
1990-11-26,1.174769,2.228694,4.518667,0.211206
1990-11-27,2.377273,1.770859,3.074095,0.271789
1990-11-28,0.09019,0.0,5.605905,
1990-11-29,0.220125,0.0,5.882286,
1990-11-30,0.042714,0.0,5.797334,0.242332
1990-12-01,0.005322,0.0,5.9,0.201758
1990-12-02,0.293341,0.0,5.740952,0.195088
1990-12-03,0.0,0.0,5.890476,0.187862
1990-12-04,0.606337,0.755001,5.540191,0.18286
1990-12-05,4.546181,0.0,4.770667,0.180081
1990-12-06,2.769362,3.462256,5.815619,0.170077
1990-12-07,1.391587,1.896151,5.732952,0.151735
1990-12-08,0.286968,0.0,6.027429,0.159516
1990-12-09,0.099511,0.099854,5.617334,0.161184
1990-12-10,1.477284,2.227377,4.883429,0.184528
1990-12-11,2.367885,1.805277,5.316762,0.163407
1990-12-12,0.412716,0.150788,6.155048,0.181193
1990-12-13,0.001477,0.0,6.124,0.195644
1990-12-14,0.846027,2.370853,6.264191,0.163963
1990-12-15,2.247176,2.834577,6.142095,0.155626
1990-12-16,0.349169,16.626218,5.955048,0.170633
1990-12-17,3.940807,4.572898,5.092953,0.207316
1990-12-18,4.484851,7.362465,6.176762,0.304582
1990-12-19,3.413185,3.003565,4.5,0.344044
1990-12-20,1.375988,0.843789,4.882667,0.21343
1990-12-21,0.585082,0.695757,4.460191,0.185639
1990-12-22,8.999249,2.748546,2.251238,0.157849
1990-12-23,23.016871,20.222428,2.298667,0.174523
1990-12-24,41.102001,36.331189,2.265143,2.00646
1990-12-25,50.27611,38.24282,2.215429,3.498244
1990-12-26,7.375234,10.050576,3.186857,3.605515
1990-12-27,5.10891,3.034462,3.064191,1.162747
1990-12-28,1.189978,1.833657,5.303048,0.773126
1990-12-29,3.791425,8.347184,3.743048,0.677528
1990-12-30,11.856758,15.576668,2.767619,0.869837
1990-12-31,10.59277,8.393627,2.829333,1.40619
1991-01-01,5.030911,2.704143,2.977905,1.410636
1991-01-02,17.822277,16.793876,3.218667,0.890957
1991-01-03,35.185041,20.495364,2.944571,1.442317
1991-01-04,23.031538,9.068535,6.035619,1.966442
1991-01-05,8.399669,3.879685,5.423429,1.477889
1991-01-06,17.65364,8.26986,4.777333,1.727446
1991-01-07,14.318884,9.880698,3.209143,1.228887
1991-01-08,22.128873,10.073316,5.070857,0.974328
1991-01-09,42.369706,47.380507,2.943238,0.944315
1991-01-10,80.881542,81.038802,2.194476,16.611935
1991-01-11,111.091058,111.523201,2.134095,39.251033
1991-01-12,78.564312,71.832918,1.907238,36.751017
1991-01-13,83.772176,82.914215,1.955619,55.258807
1991-01-14,45.356112,35.028486,2.0,71.217114
1991-01-15,67.555627,65.10149,2.408381,54.83695
1991-01-16,44.647682,41.504714,2.406476,34.200422
1991-01-17,31.573622,23.261094,2.929333,27.404024
1991-01-18,7.006358,3.432354,3.611238,23.869652
1991-01-19,2.387738,4.205837,5.216381,17.287796
1991-01-20,4.800218,3.09954,5.035048,13.250975
1991-01-21,12.903136,4.382236,4.942286,10.61034
1991-01-22,3.869563,15.433871,6.542857,8.586094
